activity,country,legal_status,notes,topic
bringing electronics into a country,Peru,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Philippines,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Poland,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Portugal,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Qatar,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Romania,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Saudi Arabia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Serbia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Singapore,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Slovakia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Slovenia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,South Africa,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,South Korea,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Spain,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Sri Lanka,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Suriname,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Sweden,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Switzerland,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Taiwan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Tanzania,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Thailand,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Tunisia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Turkey,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Uganda,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Ukraine,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,United Arab Emirates,legal,"Personal electronics can be brought into the UAE, but high-value items may be subject to declaration.",travel
bringing electronics into a country,United Kingdom,legal,"You can bring personal electronics into the UK, but high-value items may need to be declared.",travel
bringing electronics into a country,United States,legal,"Personal electronics can be brought into the USA, but high-value items may be subject to duty or inspection.",travel
bringing electronics into a country,Uruguay,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Uzbekistan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Venezuela,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Vietnam,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Zimbabwe,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing medication into a country,Albania,legal,Estimated legal status based on general regulations. Verify locally.,travel
